1
D:
0 * 2135 * * * * * -17 1367 * * * 3919 * 1330 * 591 3116 3386 2010 * * * 2502 3504 * 1621 1982 3543 2414 * 2240 26 * * * * * 3619 360 4846 3701 468
-1093116 -1093560 -1092991 -1093382 -1091941 -1093132 -1092654 -1092213 -1093133 -1091955 -1092404 -1093270 -1093547 -1093031 -1093462 -1092297 -1092325 -1092525 -1092657 -1093160 -1093235 -1093109 -1092662 -1093555 -1093513 -1094031 -1094778 -1100830 -1139545 -1367002 -2735937 -2734849 -2734299 -2735704 -2735360 -2735180 -2734988 -2735731 -2735114 -2733150 -2735489 -2735394 -2735030 -2735612
P:
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
31
D:
-2189244 -2189688 -2189119 -2189510 -2188069 -2189260 -2188782 -2188341 -2189261 -2188083 -2188532 -2189398 -2189675 -2189159 -2189590 -2188425 -2188453 -2188653 -2188785 -2189288 -2189363 -2189237 -2188790 -2189683 -2189641 -2190159 -2190906 -2196958 -2235673 -2463130 -3832065 -6568158 -6567608 -6569013 -6568669 -6568489 -6568297 -6569040 -6568423 -6566459 -6568798 -6568703 -6568339 -6568921
-2189199 -2189643 -2189074 -2189465 -2188024 -2189215 -2188737 -2188296 -2189216 -2188038 -2188487 -2189353 -2189630 -2189114 -2189545 -2188380 -2188408 -2188608 -2188740 -2189243 -2189318 -2189192 -2188745 -2189638 -2189596 -2190114 -2190861 -2196913 -2235628 -2463085 -3832020 -6568113 -6567563 -6568968 -6568624 -6568444 -6568252 -6568995 -6568378 -6566414 -6568753 -6568658 -6568294 -6568876
-2189464 -2189908 -2189339 -2189730 -2188289 -2189480 -2189002 -2188561 -2189481 -2188303 -2188752 -2189618 -2189895 -2189379 -2189810 -2188645 -2188673 -2188873 -2189005 -2189508 -2189583 -2189457 -2189010 -2189903 -2189861 -2190379 -2191126 -2197178 -2235893 -2463350 -3832285 -6568378 -6567828 -6569233 -6568889 -6568709 -6568517 -6569260 -6568643 -6566679 -6569018 -6568923 -6568559 -6569141
-2188625 -2189069 -2188500 -2188891 -2187450 -2188641 -2188163 -2187722 -2188642 -2187464 -2187913 -2188779 -2189056 -2188540 -2188971 -2187806 -2187834 -2188034 -2188166 -2188669 -2188744 -2188618 -2188171 -2189064 -2189022 -2189540 -2190287 -2196339 -2235054 -2462511 -3831446 -6567539 -6566989 -6568394 -6568050 -6567870 -6567678 -6568421 -6567804 -6565840 -6568179 -6568084 -6567720 -6568302
-2188079 -2188523 -2187954 -2188345 -2186904 -2188095 -2187617 -2187176 -2188096 -2186918 -2187367 -2188233 -2188510 -2187994 -2188425 -2187260 -2187288 -2187488 -2187620 -2188123 -2188198 -2188072 -2187625 -2188518 -2188476 -2188994 -2189741 -2195793 -2234508 -2461965 -3830900 -6566993 -6566443 -6567848 -6567504 -6567324 -6567132 -6567875 -6567258 -6565294 -6567633 -6567538 -6567174 -6567756
-2188052 -2188496 -2187927 -2188318 -2186877 -2188068 -2187590 -2187149 -2188069 -2186891 -2187340 -2188206 -2188483 -2187967 -2188398 -2187233 -2187261 -2187461 -2187593 -2188096 -2188171 -2188045 -2187598 -2188491 -2188449 -2188967 -2189714 -2195766 -2234481 -2461938 -3830873 -6566966 -6566416 -6567821 -6567477 -6567297 -6567105 -6567848 -6567231 -6565267 -6567606 -6567511 -6567147 -6567729
-2188289 -2188733 -2188164 -2188555 -2187114 -2188305 -2187827 -2187386 -2188306 -2187128 -2187577 -2188443 -2188720 -2188204 -2188635 -2187470 -2187498 -2187698 -2187830 -2188333 -2188408 -2188282 -2187835 -2188728 -2188686 -2189204 -2189951 -2196003 -2234718 -2462175 -3831110 -6567203 -6566653 -6568058 -6567714 -6567534 -6567342 -6568085 -6567468 -6565504 -6567843 -6567748 -6567384 -6567966
-2189082 -2189526 -2188957 -2189348 -2187907 -2189098 -2188620 -2188179 -2189099 -2187921 -2188370 -2189236 -2189513 -2188997 -2189428 -2188263 -2188291 -2188491 -2188623 -2189126 -2189201 -2189075 -2188628 -2189521 -2189479 -2189997 -2190744 -2196796 -2235511 -2462968 -3831903 -6567996 -6567446 -6568851 -6568507 -6568327 -6568135 -6568878 -6568261 -6566297 -6568636 -6568541 -6568177 -6568759
-2189227 -2189671 -2189102 -2189493 -2188052 -2189243 -2188765 -2188324 -2189244 -2188066 -2188515 -2189381 -2189658 -2189142 -2189573 -2188408 -2188436 -2188636 -2188768 -2189271 -2189346 -2189220 -2188773 -2189666 -2189624 -2190142 -2190889 -2196941 -2235656 -2463113 -3832048 -6568141 -6567591 -6568996 -6568652 -6568472 -6568280 -6569023 -6568406 -6566442 -6568781 -6568686 -6568322 -6568904
-2188468 -2188912 -2188343 -2188734 -2187293 -2188484 -2188006 -2187565 -2188485 -2187307 -2187756 -2188622 -2188899 -2188383 -2188814 -2187649 -2187677 -2187877 -2188009 -2188512 -2188587 -2188461 -2188014 -2188907 -2188865 -2189383 -2190130 -2196182 -2234897 -2462354 -3831289 -6567382 -6566832 -6568237 -6567893 -6567713 -6567521 -6568264 -6567647 -6565683 -6568022 -6567927 -6567563 -6568145
-2188630 -2189074 -2188505 -2188896 -2187455 -2188646 -2188168 -2187727 -2188647 -2187469 -2187918 -2188784 -2189061 -2188545 -2188976 -2187811 -2187839 -2188039 -2188171 -2188674 -2188749 -2188623 -2188176 -2189069 -2189027 -2189545 -2190292 -2196344 -2235059 -2462516 -3831451 -6567544 -6566994 -6568399 -6568055 -6567875 -6567683 -6568426 -6567809 -6565845 -6568184 -6568089 -6567725 -6568307
-2188874 -2189318 -2188749 -2189140 -2187699 -2188890 -2188412 -2187971 -2188891 -2187713 -2188162 -2189028 -2189305 -2188789 -2189220 -2188055 -2188083 -2188283 -2188415 -2188918 -2188993 -2188867 -2188420 -2189313 -2189271 -2189789 -2190536 -2196588 -2235303 -2462760 -3831695 -6567788 -6567238 -6568643 -6568299 -6568119 -6567927 -6568670 -6568053 -6566089 -6568428 -6568333 -6567969 -6568551
-2188838 -2189282 -2188713 -2189104 -2187663 -2188854 -2188376 -2187935 -2188855 -2187677 -2188126 -2188992 -2189269 -2188753 -2189184 -2188019 -2188047 -2188247 -2188379 -2188882 -2188957 -2188831 -2188384 -2189277 -2189235 -2189753 -2190500 -2196552 -2235267 -2462724 -3831659 -6567752 -6567202 -6568607 -6568263 -6568083 -6567891 -6568634 -6568017 -6566053 -6568392 -6568297 -6567933 -6568515
-2188787 -2189231 -2188662 -2189053 -2187612 -2188803 -2188325 -2187884 -2188804 -2187626 -2188075 -2188941 -2189218 -2188702 -2189133 -2187968 -2187996 -2188196 -2188328 -2188831 -2188906 -2188780 -2188333 -2189226 -2189184 -2189702 -2190449 -2196501 -2235216 -2462673 -3831608 -6567701 -6567151 -6568556 -6568212 -6568032 -6567840 -6568583 -6567966 -6566002 -6568341 -6568246 -6567882 -6568464
-2189297 -2189741 -2189172 -2189563 -2188122 -2189313 -2188835 -2188394 -2189314 -2188136 -2188585 -2189451 -2189728 -2189212 -2189643 -2188478 -2188506 -2188706 -2188838 -2189341 -2189416 -2189290 -2188843 -2189736 -2189694 -2190212 -2190959 -2197011 -2235726 -2463183 -3832118 -6568211 -6567661 -6569066 -6568722 -6568542 -6568350 -6569093 -6568476 -6566512 -6568851 -6568756 -6568392 -6568974
-2188648 -2189092 -2188523 -2188914 -2187473 -2188664 -2188186 -2187745 -2188665 -2187487 -2187936 -2188802 -2189079 -2188563 -2188994 -2187829 -2187857 -2188057 -2188189 -2188692 -2188767 -2188641 -2188194 -2189087 -2189045 -2189563 -2190310 -2196362 -2235077 -2462534 -3831469 -6567562 -6567012 -6568417 -6568073 -6567893 -6567701 -6568444 -6567827 -6565863 -6568202 -6568107 -6567743 -6568325
-2189294 -2189738 -2189169 -2189560 -2188119 -2189310 -2188832 -2188391 -2189311 -2188133 -2188582 -2189448 -2189725 -2189209 -2189640 -2188475 -2188503 -2188703 -2188835 -2189338 -2189413 -2189287 -2188840 -2189733 -2189691 -2190209 -2190956 -2197008 -2235723 -2463180 -3832115 -6568208 -6567658 -6569063 -6568719 -6568539 -6568347 -6569090 -6568473 -6566509 -6568848 -6568753 -6568389 -6568971
-2189069 -2189513 -2188944 -2189335 -2187894 -2189085 -2188607 -2188166 -2189086 -2187908 -2188357 -2189223 -2189500 -2188984 -2189415 -2188250 -2188278 -2188478 -2188610 -2189113 -2189188 -2189062 -2188615 -2189508 -2189466 -2189984 -2190731 -2196783 -2235498 -2462955 -3831890 -6567983 -6567433 -6568838 -6568494 -6568314 -6568122 -6568865 -6568248 -6566284 -6568623 -6568528 -6568164 -6568746
-2187726 -2188170 -2187601 -2187992 -2186551 -2187742 -2187264 -2186823 -2187743 -2186565 -2187014 -2187880 -2188157 -2187641 -2188072 -2186907 -2186935 -2187135 -2187267 -2187770 -2187845 -2187719 -2187272 -2188165 -2188123 -2188641 -2189388 -2195440 -2234155 -2461612 -3830547 -6566640 -6566090 -6567495 -6567151 -6566971 -6566779 -6567522 -6566905 -6564941 -6567280 -6567185 -6566821 -6567403
-2189295 -2189739 -2189170 -2189561 -2188120 -2189311 -2188833 -2188392 -2189312 -2188134 -2188583 -2189449 -2189726 -2189210 -2189641 -2188476 -2188504 -2188704 -2188836 -2189339 -2189414 -2189288 -2188841 -2189734 -2189692 -2190210 -2190957 -2197009 -2235724 -2463181 -3832116 -6568209 -6567659 -6569064 -6568720 -6568540 -6568348 -6569091 -6568474 -6566510 -6568849 -6568754 -6568390 -6568972
-2189122 -2189566 -2188997 -2189388 -2187947 -2189138 -2188660 -2188219 -2189139 -2187961 -2188410 -2189276 -2189553 -2189037 -2189468 -2188303 -2188331 -2188531 -2188663 -2189166 -2189241 -2189115 -2188668 -2189561 -2189519 -2190037 -2190784 -2196836 -2235551 -2463008 -3831943 -6568036 -6567486 -6568891 -6568547 -6568367 -6568175 -6568918 -6568301 -6566337 -6568676 -6568581 -6568217 -6568799
-2189035 -2189479 -2188910 -2189301 -2187860 -2189051 -2188573 -2188132 -2189052 -2187874 -2188323 -2189189 -2189466 -2188950 -2189381 -2188216 -2188244 -2188444 -2188576 -2189079 -2189154 -2189028 -2188581 -2189474 -2189432 -2189950 -2190697 -2196749 -2235464 -2462921 -3831856 -6567949 -6567399 -6568804 -6568460 -6568280 -6568088 -6568831 -6568214 -6566250 -6568589 -6568494 -6568130 -6568712
-2187872 -2188316 -2187747 -2188138 -2186697 -2187888 -2187410 -2186969 -2187889 -2186711 -2187160 -2188026 -2188303 -2187787 -2188218 -2187053 -2187081 -2187281 -2187413 -2187916 -2187991 -2187865 -2187418 -2188311 -2188269 -2188787 -2189534 -2195586 -2234301 -2461758 -3830693 -6566786 -6566236 -6567641 -6567297 -6567117 -6566925 -6567668 -6567051 -6565087 -6567426 -6567331 -6566967 -6567549
-2189356 -2189800 -2189231 -2189622 -2188181 -2189372 -2188894 -2188453 -2189373 -2188195 -2188644 -2189510 -2189787 -2189271 -2189702 -2188537 -2188565 -2188765 -2188897 -2189400 -2189475 -2189349 -2188902 -2189795 -2189753 -2190271 -2191018 -2197070 -2235785 -2463242 -3832177 -6568270 -6567720 -6569125 -6568781 -6568601 -6568409 -6569152 -6568535 -6566571 -6568910 -6568815 -6568451 -6569033
-2189447 -2189891 -2189322 -2189713 -2188272 -2189463 -2188985 -2188544 -2189464 -2188286 -2188735 -2189601 -2189878 -2189362 -2189793 -2188628 -2188656 -2188856 -2188988 -2189491 -2189566 -2189440 -2188993 -2189886 -2189844 -2190362 -2191109 -2197161 -2235876 -2463333 -3832268 -6568361 -6567811 -6569216 -6568872 -6568692 -6568500 -6569243 -6568626 -6566662 -6569001 -6568906 -6568542 -6569124
-2189324 -2189768 -2189199 -2189590 -2188149 -2189340 -2188862 -2188421 -2189341 -2188163 -2188612 -2189478 -2189755 -2189239 -2189670 -2188505 -2188533 -2188733 -2188865 -2189368 -2189443 -2189317 -2188870 -2189763 -2189721 -2190239 -2190986 -2197038 -2235753 -2463210 -3832145 -6568238 -6567688 -6569093 -6568749 -6568569 -6568377 -6569120 -6568503 -6566539 -6568878 -6568783 -6568419 -6569001
-2190681 -2191125 -2190556 -2190947 -2189506 -2190697 -2190219 -2189778 -2190698 -2189520 -2189969 -2190835 -2191112 -2190596 -2191027 -2189862 -2189890 -2190090 -2190222 -2190725 -2190800 -2190674 -2190227 -2191120 -2191078 -2191596 -2192343 -2198395 -2237110 -2464567 -3833502 -6569595 -6569045 -6570450 -6570106 -6569926 -6569734 -6570477 -6569860 -6567896 -6570235 -6570140 -6569776 -6570358
-2197324 -2197768 -2197199 -2197590 -2196149 -2197340 -2196862 -2196421 -2197341 -2196163 -2196612 -2197478 -2197755 -2197239 -2197670 -2196505 -2196533 -2196733 -2196865 -2197368 -2197443 -2197317 -2196870 -2197763 -2197721 -2198239 -2198986 -2205038 -2243753 -2471210 -3840145 -6576238 -6575688 -6577093 -6576749 -6576569 -6576377 -6577120 -6576503 -6574539 -6576878 -6576783 -6576419 -6577001
-2234625 -2235069 -2234500 -2234891 -2233450 -2234641 -2234163 -2233722 -2234642 -2233464 -2233913 -2234779 -2235056 -2234540 -2234971 -2233806 -2233834 -2234034 -2234166 -2234669 -2234744 -2234618 -2234171 -2235064 -2235022 -2235540 -2236287 -2242339 -2281054 -2508511 -3877446 -6613539 -6612989 -6614394 -6614050 -6613870 -6613678 -6614421 -6613804 -6611840 -6614179 -6614084 -6613720 -6614302
-2463295 -2463739 -2463170 -2463561 -2462120 -2463311 -2462833 -2462392 -2463312 -2462134 -2462583 -2463449 -2463726 -2463210 -2463641 -2462476 -2462504 -2462704 -2462836 -2463339 -2463414 -2463288 -2462841 -2463734 -2463692 -2464210 -2464957 -2471009 -2509724 -2737181 -4106116 -6842209 -6841659 -6843064 -6842720 -6842540 -6842348 -6843091 -6842474 -6840510 -6842849 -6842754 -6842390 -6842972
-3831541 -3831985 -3831416 -3831807 -3830366 -3831557 -3831079 -3830638 -3831558 -3830380 -3830829 -3831695 -3831972 -3831456 -3831887 -3830722 -3830750 -3830950 -3831082 -3831585 -3831660 -3831534 -3831087 -3831980 -3831938 -3832456 -3833203 -3839255 -3877970 -4105427 -5474362 -8210455 -8209905 -8211310 -8210966 -8210786 -8210594 -8211337 -8210720 -8208756 -8211095 -8211000 -8210636 -8211218
-6566898 -6567342 -6566773 -6567164 -6565723 -6566914 -6566436 -6565995 -6566915 -6565737 -6566186 -6567052 -6567329 -6566813 -6567244 -6566079 -6566107 -6566307 -6566439 -6566942 -6567017 -6566891 -6566444 -6567337 -6567295 -6567813 -6568560 -6574612 -6613327 -6840784 -8209719 -16420174 -16419624 -16421029 -16420685 -16420505 -16420313 -16421056 -16420439 -16418475 -16420814 -16420719 -16420355 -16420937
-6568462 -6568906 -6568337 -6568728 -6567287 -6568478 -6568000 -6567559 -6568479 -6567301 -6567750 -6568616 -6568893 -6568377 -6568808 -6567643 -6567671 -6567871 -6568003 -6568506 -6568581 -6568455 -6568008 -6568901 -6568859 -6569377 -6570124 -6576176 -6614891 -6842348 -8211283 -16421738 -16421188 -16422593 -16422249 -16422069 -16421877 -16422620 -16422003 -16420039 -16422378 -16422283 -16421919 -16422501
-6567849 -6568293 -6567724 -6568115 -6566674 -6567865 -6567387 -6566946 -6567866 -6566688 -6567137 -6568003 -6568280 -6567764 -6568195 -6567030 -6567058 -6567258 -6567390 -6567893 -6567968 -6567842 -6567395 -6568288 -6568246 -6568764 -6569511 -6575563 -6614278 -6841735 -8210670 -16421125 -16420575 -16421980 -16421636 -16421456 -16421264 -16422007 -16421390 -16419426 -16421765 -16421670 -16421306 -16421888
-6568039 -6568483 -6567914 -6568305 -6566864 -6568055 -6567577 -6567136 -6568056 -6566878 -6567327 -6568193 -6568470 -6567954 -6568385 -6567220 -6567248 -6567448 -6567580 -6568083 -6568158 -6568032 -6567585 -6568478 -6568436 -6568954 -6569701 -6575753 -6614468 -6841925 -8210860 -16421315 -16420765 -16422170 -16421826 -16421646 -16421454 -16422197 -16421580 -16419616 -16421955 -16421860 -16421496 -16422078
-6568549 -6568993 -6568424 -6568815 -6567374 -6568565 -6568087 -6567646 -6568566 -6567388 -6567837 -6568703 -6568980 -6568464 -6568895 -6567730 -6567758 -6567958 -6568090 -6568593 -6568668 -6568542 -6568095 -6568988 -6568946 -6569464 -6570211 -6576263 -6614978 -6842435 -8211370 -16421825 -16421275 -16422680 -16422336 -16422156 -16421964 -16422707 -16422090 -16420126 -16422465 -16422370 -16422006 -16422588
-6569044 -6569488 -6568919 -6569310 -6567869 -6569060 -6568582 -6568141 -6569061 -6567883 -6568332 -6569198 -6569475 -6568959 -6569390 -6568225 -6568253 -6568453 -6568585 -6569088 -6569163 -6569037 -6568590 -6569483 -6569441 -6569959 -6570706 -6576758 -6615473 -6842930 -8211865 -16422320 -16421770 -16423175 -16422831 -16422651 -16422459 -16423202 -16422585 -16420621 -16422960 -16422865 -16422501 -16423083
-6568220 -6568664 -6568095 -6568486 -6567045 -6568236 -6567758 -6567317 -6568237 -6567059 -6567508 -6568374 -6568651 -6568135 -6568566 -6567401 -6567429 -6567629 -6567761 -6568264 -6568339 -6568213 -6567766 -6568659 -6568617 -6569135 -6569882 -6575934 -6614649 -6842106 -8211041 -16421496 -16420946 -16422351 -16422007 -16421827 -16421635 -16422378 -16421761 -16419797 -16422136 -16422041 -16421677 -16422259
-6568106 -6568550 -6567981 -6568372 -6566931 -6568122 -6567644 -6567203 -6568123 -6566945 -6567394 -6568260 -6568537 -6568021 -6568452 -6567287 -6567315 -6567515 -6567647 -6568150 -6568225 -6568099 -6567652 -6568545 -6568503 -6569021 -6569768 -6575820 -6614535 -6841992 -8210927 -16421382 -16420832 -16422237 -16421893 -16421713 -16421521 -16422264 -16421647 -16419683 -16422022 -16421927 -16421563 -16422145
-6568637 -6569081 -6568512 -6568903 -6567462 -6568653 -6568175 -6567734 -6568654 -6567476 -6567925 -6568791 -6569068 -6568552 -6568983 -6567818 -6567846 -6568046 -6568178 -6568681 -6568756 -6568630 -6568183 -6569076 -6569034 -6569552 -6570299 -6576351 -6615066 -6842523 -8211458 -16421913 -16421363 -16422768 -16422424 -16422244 -16422052 -16422795 -16422178 -16420214 -16422553 -16422458 -16422094 -16422676
-6568384 -6568828 -6568259 -6568650 -6567209 -6568400 -6567922 -6567481 -6568401 -6567223 -6567672 -6568538 -6568815 -6568299 -6568730 -6567565 -6567593 -6567793 -6567925 -6568428 -6568503 -6568377 -6567930 -6568823 -6568781 -6569299 -6570046 -6576098 -6614813 -6842270 -8211205 -16421660 -16421110 -16422515 -16422171 -16421991 -16421799 -16422542 -16421925 -16419961 -16422300 -16422205 -16421841 -16422423
-6567833 -6568277 -6567708 -6568099 -6566658 -6567849 -6567371 -6566930 -6567850 -6566672 -6567121 -6567987 -6568264 -6567748 -6568179 -6567014 -6567042 -6567242 -6567374 -6567877 -6567952 -6567826 -6567379 -6568272 -6568230 -6568748 -6569495 -6575547 -6614262 -6841719 -8210654 -16421109 -16420559 -16421964 -16421620 -16421440 -16421248 -16421991 -16421374 -16419410 -16421749 -16421654 -16421290 -16421872
-6568626 -6569070 -6568501 -6568892 -6567451 -6568642 -6568164 -6567723 -6568643 -6567465 -6567914 -6568780 -6569057 -6568541 -6568972 -6567807 -6567835 -6568035 -6568167 -6568670 -6568745 -6568619 -6568172 -6569065 -6569023 -6569541 -6570288 -6576340 -6615055 -6842512 -8211447 -16421902 -16421352 -16422757 -16422413 -16422233 -16422041 -16422784 -16422167 -16420203 -16422542 -16422447 -16422083 -16422665
-6567478 -6567922 -6567353 -6567744 -6566303 -6567494 -6567016 -6566575 -6567495 -6566317 -6566766 -6567632 -6567909 -6567393 -6567824 -6566659 -6566687 -6566887 -6567019 -6567522 -6567597 -6567471 -6567024 -6567917 -6567875 -6568393 -6569140 -6575192 -6613907 -6841364 -8210299 -16420754 -16420204 -16421609 -16421265 -16421085 -16420893 -16421636 -16421019 -16419055 -16421394 -16421299 -16420935 -16421517
P:
20 15 20 25 7 2 9 15 1 26 9 2 2 20 24 18 21 1 21 24 26 12 4 2 3 2 3 7 12 2 13 26 8 1 14 21 15 9 7 18 2 2 3 22
